"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E745_02200",117.198053819207,-1.41444528384021,0.20649468402561,-6.84979030096867,7.39583206105591e-12,4.28636701625545e-11
"E745_02201",51.4504111303316,-2.62760847349672,0.34462792193136,-7.62447934796202,2.45021287524239e-14,1.60497973596958e-13
"E745_02202",86.2935371234216,-0.935462861241117,0.227643518220125,-4.10933229531514,3.9680475583775e-05,0.000124750174417859
"E745_02203",117.490568922843,-1.68955805938184,0.215894753172391,-7.8258412238149,5.04273450019738e-15,3.38638039736176e-14
"E745_02204",118.241504001685,-1.60169410521457,0.20690600405117,-7.74116784362842,9.85077527786721e-15,6.4844856520479e-14
"E745_02205",57.4713059613033,-1.67128511819134,0.290278389201085,-5.75752512197382,8.53560696358568e-09,4.01339121074417e-08
"E745_02206",81.6034206652665,-1.11906245418248,0.244414173750174,-4.57854975025435,4.68210811987243e-06,1.65331129107018e-05
"E745_02207",136.787886003166,-1.57619258047145,0.19062793068482,-8.26842412236794,1.35741252602776e-16,1.01653421190731e-15
"E745_02209",375.814669114453,-2.14728947280467,0.126926688993679,-16.9175568182639,3.34001164710914e-64,7.54616190779064e-63
"E745_02210",164.310958637844,-2.18096068724274,0.189401756167925,-11.5149971751534,1.10863174814209e-30,1.30779302679063e-29
"E745_02211",103.447007048772,-1.89319245406759,0.242603120557846,-7.80366076790087,6.01367098617117e-15,4.0181571050457e-14
"E745_02212",44.6931343238987,-2.87125231560584,0.383483046631657,-7.48729921915879,7.03052973396014e-14,4.5493670560043e-13
"E745_02213",145.250829866167,-1.85787889520308,0.201857414507219,-9.20391703093294,3.45133785359781e-20,3.03672168900718e-19
"E745_02214",322.949127948982,-0.906405853663797,0.127630021438115,-7.10182325012999,1.23121633447287e-12,7.51126486888944e-12
"E745_02215",173.939618410658,-1.2058619547415,0.174921454487069,-6.8937338663088,5.43466557416736e-12,3.17737246068644e-11
"E745_02216",537.609942295198,-0.683151027594553,0.102178733784159,-6.68584354389857,2.29598221664929e-11,1.2805624664408e-10
"E745_02217",98.0089941428208,-1.02922708541605,0.228457228895129,-4.50511936257665,6.63356447691647e-06,2.3117755418901e-05
"E745_02218",188.324878213009,-1.10155919660172,0.185503741008177,-5.93820475325707,2.88160021155649e-09,1.40445085265258e-08
"E745_02219",88.9498028629124,-0.875730862788752,0.239163606404799,-3.66163931023236,0.000250606525424818,0.000703281049244806
"E745_02222",78.227288374205,-0.952579441500377,0.247933009476863,-3.84208397062703,0.000121994082618206,0.000358584591246017
"E745_02224",224.251589647299,-0.499056400828799,0.14822370382452,-3.36691357692441,0.00076014506178489,0.00197711876557904
"E745_02225",121.374160301155,-1.12448474539863,0.197168095613027,-5.7031780009967,1.17594068793672e-08,5.4239755606216e-08
"E745_02226",23.5560117129209,1.29903732016976,0.431003658092279,3.01398212237825,0.00257842999292396,0.00613758425101364
"E745_02227",208.72888780734,1.09075529502162,0.170449970396757,6.39926948935612,1.56122080175261e-10,8.32442931494491e-10
"E745_02231",131.196968652468,0.718716100638218,0.206550521425536,3.47961407058139,0.000502136551795414,0.00134677670733056
"E745_02233",65.1646283810182,1.39874453979761,0.267720777547891,5.22463946432919,1.74494767730111e-07,7.26879766825744e-07
"E745_02244",10.4381429921392,2.98927703968087,0.803472056255027,3.72044928807337,0.000198868673261754,0.000566435772345979
"E745_02245",6.90930294182138,5.39342405973025,1.37205321787126,3.93091462450571,8.46233204378422e-05,0.000254921776595805
"E745_02246",27.7698424120792,4.91524302506407,0.69128172700195,7.11033263728987,1.15763604770529e-12,7.07857271372086e-12
"E745_02248",4.89799134274712,3.98182501139823,1.33046774988147,2.99280084898937,0.0027643006612205,0.00654496053535867
"E745_02249",5.72386741832932,6.11143704443306,1.43633457245951,4.25488403719764,2.09157385384601e-05,6.86716243146979e-05
"E745_02250",5.01416101065926,5.92006547553794,1.43444322845404,4.12708245129941,3.67394694401822e-05,0.000116882369364589
"E745_02251",4.29393817898366,5.69659517578259,1.50275874390517,3.79075829629116,0.00015018805465447,0.000435218862726975
"E745_02252",4.97662781501604,5.9113429667596,1.44193889594003,4.09957938120941,4.13901688686563e-05,0.000129666498476895
"E745_02253",1.97280818988159,4.57387230307345,1.76015316760907,2.59856493584956,0.00936143371848218,0.0202907173117671
"E745_02254",4.4745413678905,5.75599233977612,1.47736944757962,3.8961089585318,9.77504269725923e-05,0.00029117613218875
"E745_02255",9.04300814741999,6.7735017644027,1.34068217555727,5.05228001676627,4.36567034308084e-07,1.7588636167466e-06
"E745_02256",5.88089137400154,6.15147915165918,1.39897673319834,4.39712756165404,1.09692883760604e-05,3.71589870528297e-05
"E745_02257",12.6984111552449,5.36139796976948,1.14652667335017,4.67620866953179,2.92227255241893e-06,1.05852970444957e-05
"E745_02258",4.60518589752883,3.82347651542814,1.32935039893951,2.87619917102241,0.00402495652387283,0.00925046042469394
"E745_02259",21.5240999294799,4.50285372193145,0.728636823970008,6.17983276963339,6.41695384692055e-10,3.25859027731242e-09
"E745_02262",21.2761216257397,4.07534845980514,0.67095577227616,6.07394500233579,1.24805487687443e-09,6.2192790686864e-09
"E745_02263",9.10483349884144,6.78150491849147,1.33975766361005,5.06173997185309,4.15447394039529e-07,1.67815568562028e-06
"E745_02264",4.23277226789634,4.6682387753704,1.4693757434203,3.1770218041738,0.0014879584865735,0.00369013704670229
"E745_02265",2.32856533597636,4.81340731720397,1.70384507158689,2.82502640496589,0.00472767198561957,0.0107359229247545
"E745_02267",10.3084779687991,3.38903495693574,0.823915467058118,4.11332848142379,3.89994829840052e-05,0.000122899079947232
"E745_02269",4.12802745318949,5.63885676070452,1.48804795606847,3.78943214679908,0.000150992046329762,0.00043707361076563
"E745_02270",28.4069890823453,3.67805569387392,0.553743968361361,6.64215938054915,3.09120429397984e-11,1.69920631912376e-10
"E745_02271",8.63889060846113,4.82529349172701,1.20534683184692,4.00324069739609,6.2480676431902e-05,0.000191243953349541
"E745_02272",15.1438003994566,2.51057832485672,0.60246214381214,4.16719681168808,3.08368246192624e-05,9.94086752538737e-05
"E745_02273",4.38410887801352,3.09898409620277,1.22991847385307,2.51966627226464,0.0117466146604519,0.0249334989528381
"E745_02274",3.60514817303847,3.52529564497952,1.48737247252927,2.37014985155989,0.0177808770101347,0.0363805204213501
"E745_02275",7.0486781056761,4.52365644491189,1.23748735930607,3.65551729550478,0.00025666390270517,0.000717259920976921
"E745_02277",10.7374551647566,1.70421141924752,0.645577965634419,2.63982277891527,0.00829493910512416,0.01817674410993
"E745_02278",9.25671254999221,2.59462553057722,0.801597375464969,3.23681889436352,0.00120870093828139,0.00303713166961186
"E745_02279",6.96158208278675,6.39435696806464,1.3716373509596,4.66184225997574,3.13391356163011e-06,1.13211565790052e-05
"E745_02280",5.870374949996,6.1493941203674,1.40249875526721,4.38459862960506,1.16199826670598e-05,3.911473963432e-05
"E745_02281",4.46873567489979,5.75441254685874,1.47156986037499,3.91039032655397,9.21470930515417e-05,0.000275408239994855
"E745_02282",86.8003809938475,4.14714486734117,0.32846367436752,12.625885877112,1.52020958503188e-36,2.02920081536217e-35
"E745_02283",39.71034474368,4.15761964361009,0.482242552187667,8.621428417607,6.61240159751321e-18,5.21558066833438e-17
"E745_02284",30.2494507138224,3.98360733478446,0.534584049052351,7.45178862303531,9.20831787911334e-14,5.92980083712951e-13
"E745_02285",45.5750622237124,3.6185972796945,0.404061896858301,8.95555187913076,3.38040377332849e-19,2.84295156457216e-18
"E745_02286",15.6879893854928,4.01981250798598,0.770400259817471,5.21782340641783,1.81037942428841e-07,7.50617658655195e-07
"E745_02288",7.55360561494729,6.51003741221568,1.35968244541825,4.78791017281475,1.68527045390725e-06,6.31029639061338e-06
"E745_02289",31.3243671170961,4.02736037399615,0.537855243041066,7.48781466036329,7.00298217139839e-14,4.54256702407496e-13
"E745_02290",46.9176442312848,4.42887209235365,0.488399475256829,9.06813442013773,1.21072135921153e-19,1.04459001412878e-18
"E745_02291",10.9164039054738,6.05936210385249,1.3016747666478,4.65505075392767,3.23900909532847e-06,1.16849773317263e-05
"E745_02292",23.8461829715313,6.29284803298692,1.08733308564158,5.78741520522556,7.14777482705745e-09,3.39678568430217e-08
"E745_02293",109.591468609287,4.94604391354847,0.348986218671456,14.1726052460679,1.35383211977398e-45,2.21430455909045e-44
"E745_02294",83.5928146317472,2.30499190923128,0.269302957790369,8.55910357666972,1.13748489915121e-17,8.84120915783415e-17
"E745_02295",64.5927987306803,6.15591074794837,0.636301967937405,9.6745115654804,3.86934837209323e-22,3.68417241428591e-21
"E745_02296",52.9758734043041,3.91804099328872,0.39586076890865,9.89752281866773,4.26713410616353e-23,4.22906302120148e-22
"E745_02297",28.8460556849757,6.5776622419014,1.07735617450205,6.10537387502474,1.02560317035704e-09,5.14926186849695e-09
"E745_02302",885.566236779909,0.326878446123036,0.0791704265305629,4.12879480947154,3.64669652569254e-05,0.000116154037485022
"E745_02303",63.998307910606,-2.01258105183914,0.294725269126487,-6.82866812813189,8.57065854305309e-12,4.93507034034115e-11
"E745_02304",73.3194264001929,0.702874904852259,0.237343171245283,2.9614288086084,0.00306215276227461,0.00717454051940648
"E745_02306",31.0057619848007,1.22371784126128,0.376635901820868,3.24907380136931,0.00115781434995903,0.00292304266760489
"E745_02307",121.870017739614,-0.899120138205538,0.191630308563371,-4.69195162783032,2.70611118632082e-06,9.82900875031512e-06
"E745_02308",97.4749816612548,-1.22767037436933,0.222242467421785,-5.52401342826787,3.31342122431932e-08,1.47472136628302e-07
"E745_02309",125.322396023353,-0.946568306269176,0.200028450251144,-4.73216837445233,2.22134030414489e-06,8.20234522278431e-06
"E745_02310",172.754495194695,-0.48863375874996,0.159065576599432,-3.0719013453204,0.00212700010574142,0.00514571894909858
"E745_02312",234.318161136179,-1.91161439243018,0.161266269870462,-11.8537769489286,2.05705769944273e-32,2.56267094706277e-31
"E745_02313",57.7524641027644,-2.70957409263099,0.329966079444409,-8.21167465817493,2.18124631546256e-16,1.60198420854633e-15
"E745_02321",133.788925454573,-0.59960370856608,0.186699266662061,-3.21160184121883,0.00131997176142297,0.0033011676509884
"E745_02324",41.018441942755,3.02081588469707,0.405973360860258,7.44092143951504,9.99853977740852e-14,6.40771804004113e-13
"E745_02325",11.3947961399391,3.54623089241799,0.805388890124303,4.40312864493408,1.06700851304531e-05,3.61914083432417e-05
"E745_02326",164.818456550457,0.804467521399442,0.178399118417105,4.50936937658269,6.50206141748122e-06,2.26891305484358e-05
"E745_02332",51.6049549550819,-3.21448041057716,0.389975695212695,-8.24277115224825,1.68267223050672e-16,1.24958333329552e-15
"E745_02336",1451.3711815103,-3.17940905557362,0.0890354112963561,-35.7094891715713,2.81635081503538e-279,6.82581024807666e-277
"E745_02337",3059.33672519383,-2.79606372990351,0.0755010981458509,-37.0334180372073,3.32065573166586e-300,8.85286818062117e-298
"E745_02338",826.581907110354,-2.64769214598456,0.103116160166477,-25.6767915107581,2.12365232540162e-145,1.17951189573348e-143
"E745_02339",780.592742684357,-2.52171961746457,0.0974206726434572,-25.8848512234526,9.86404300170055e-148,5.71685622663775e-146
"E745_02340",42.4289240664572,0.801559522262093,0.352360790603349,2.27482609767556,0.0229163640205234,0.0456614547673509
"E745_02343",33.5217013574358,1.31589115333191,0.376588514307364,3.49424133593704,0.000475411048886473,0.0012815428274331
"E745_02344",140.096613733548,-1.61004901017202,0.197809585372465,-8.13938822600729,3.97280171252976e-16,2.89384955344381e-15
"E745_02347",96.091990131361,1.40780638689043,0.227261736930212,6.19464766003588,5.84155552176935e-10,2.98917217294378e-09
"E745_02348",37.2309069962138,-0.956585900772536,0.345168140145891,-2.77136209723243,0.00558223120114102,0.0125328513743915
"E745_02349",23.7401317268566,-2.17987767921049,0.471025628009281,-4.62793858674616,3.69323493526448e-06,1.31809428881059e-05
"E745_02356",93.9107930254226,-0.757932631419201,0.224058352508616,-3.38274660566406,0.000717648143818084,0.00187942038449805
"E745_02358",25.6781961092577,-1.75339740572933,0.433232911859146,-4.04723962038092,5.18251809098708e-05,0.000160845089995012
"E745_02360",46.7685204210373,-1.57193592276047,0.325450390423128,-4.83003237672183,1.36510851548225e-06,5.14763691976757e-06
"E745_02361",136.725393065207,-1.4235635348864,0.203958859485669,-6.97966020439739,2.95894843580569e-12,1.77270933255235e-11
"E745_02362",100.119942634163,-0.652621243072455,0.208436686817258,-3.13102867368366,0.00174195151688758,0.00428417227308328
"E745_02366",135.664307569492,-0.997410447136957,0.1940162575272,-5.1408601518722,2.73483559795309e-07,1.11484276821757e-06
"E745_02368",381.371110992709,0.457519273950699,0.112544886549783,4.06521600382368,4.79879967110125e-05,0.000149283546361213
"E745_02370",265.009498583929,1.07497339198069,0.136606549010695,7.86912047603615,3.57143121311812e-15,2.43514977344575e-14
"E745_02371",428.795343807173,2.02484131464393,0.122360859754376,16.5481128418724,1.65200371654882e-61,3.58068447830825e-60
"E745_02372",15.9831521932413,-1.62268476175919,0.559249884334711,-2.90153794790597,0.00371335800812923,0.00857126619019266
"E745_02373",213.106788382471,-0.812778141639345,0.147144276997718,-5.52368164241924,3.31968747486942e-08,1.47504780133365e-07
"E745_02374",166.947963156071,-0.703329743113429,0.162494885866892,-4.32831925362601,1.50251566165505e-05,4.99464682540195e-05
"E745_02375",23.4699657206911,-2.02603142493978,0.476706229955617,-4.25006282197825,2.13710567918953e-05,7.00802428132753e-05
"E745_02379",548.079227080102,0.500686058172995,0.100443157023881,4.9847702223652,6.20354910696043e-07,2.45380740640304e-06
"E745_02381",451.91447753092,-1.14643836861585,0.111780900768233,-10.2561203276835,1.11080323117684e-24,1.14783000554941e-23
"E745_02382",165.576164079677,-1.99564381107095,0.185258297462822,-10.772223638034,4.65617701470446e-27,5.06668078416411e-26
"E745_02383",162.127595440337,1.95331497548389,0.179469454683362,10.8838296685646,1.37655388195231e-27,1.52277703289828e-26
"E745_02384",90.9238650983429,1.6285062728927,0.241036617559778,6.75626089255433,1.41598352818411e-11,8.03194060880603e-11
"E745_02385",120.839782435804,0.499018900688251,0.205278535610786,2.43093560270912,0.0150598909745113,0.0311721035233286
"E745_02386",1353.29997810984,0.570805956188949,0.073182270066616,7.79978477941936,6.20128450962155e-15,4.13315612566276e-14
"E745_02387",32.6312635319067,-0.893784513544206,0.36464242082158,-2.45112598674178,0.014241009846513,0.0297077717142439
"E745_02388",41.5296351237988,-1.04842135898055,0.361792631971393,-2.89785160429538,0.00375728321303899,0.00865766382537766
"E745_02389",13.1496581152787,-1.84715619287371,0.612017795315233,-3.01814131388498,0.00254330277306404,0.00607022846283681
"E745_02390",30.5435601600615,-2.62065690799479,0.448764926126677,-5.83970973537053,5.22918482237835e-09,2.51642720874742e-08
"E745_02391",32.3121177503865,-0.877315963795083,0.374506442587,-2.3425924471013,0.0191502890154562,0.0387953423367829
"E745_02392",17.8194008398906,1.81907594566354,0.538842996699592,3.37589234119282,0.000735767038171701,0.00192120952376666
"E745_02393",268.507371800525,2.19468530660435,0.141926469672626,15.4635376449982,6.11461275704766e-54,1.13996906365658e-52
"E745_02394",23.242940548134,2.17194794124563,0.475382938984549,4.56883864171705,4.90434161595424e-06,1.72720934585654e-05
"E745_02395",19.360526117689,-1.37478376513446,0.519486326725577,-2.64642916359317,0.00813465403486568,0.0178493725571621
"E745_02396",145.762864683588,-2.58140585872132,0.208808997849883,-12.362522138903,4.16868730742558e-35,5.42132700565687e-34
"E745_02397",141.828395611142,-4.3936203230192,0.288738211876186,-15.216622332285,2.74333501465737e-52,4.97532731229697e-51
"E745_02405",86.2761079390946,3.33562986000822,0.279664851795469,11.9272401897959,8.53565920974207e-33,1.06835997432734e-31
"E745_02407",70.3080517717991,-1.06874197798515,0.257096261745268,-4.15697206458826,3.22493406903035e-05,0.000103461783730865
"E745_02408",58.1116395706497,0.632199404320202,0.271378256534409,2.32958753731268,0.0198279614747722,0.0399254873804704
"E745_02410",82.6262408675824,2.04198983392162,0.248496139974661,8.21739055636775,2.07978890566043e-16,1.53168984046705e-15
"E745_02411",131.966276325082,1.84355966774153,0.193633542902466,9.52086937060351,1.71736256337501e-21,1.58975298401312e-20
"E745_02412",397.291068824267,1.20851171959208,0.126253390670932,9.57211297985623,1.04742739916445e-21,9.832540303424e-21
"E745_02414",197.214701291655,0.899326630052249,0.171855591819167,5.23303676378803,1.66747557986109e-07,6.97879104538409e-07
"E745_02415",39.5372049690481,1.26019028945407,0.348118271154538,3.62000616995665,0.000294595991030225,0.000812195358931312
"E745_02422",3.61834530058992,-3.17619253379196,1.40446968662121,-2.26148884810255,0.0237290024899128,0.0471670364550242
"E745_02440",220.081196933724,-0.618145641411458,0.149643714501097,-4.13078252883736,3.61530470210566e-05,0.000115291893969063
"E745_02454",73.5121630413289,-1.07912161140129,0.254372708561739,-4.24228533596549,2.21255136701964e-05,7.24651344530021e-05
"E745_02455",39.4030662207522,-1.48627221199432,0.355409763699897,-4.1818553224928,2.89139944350339e-05,9.3663073103038e-05
"E745_02456",5.2349826403182,2.96676094827526,1.07341906781861,2.76384222827742,0.00571251530282409,0.012797954451537
"E745_02461",15.7760808292736,3.57639881964489,0.711685799560311,5.02524965631525,5.02778040865129e-07,2.00659619303358e-06
"E745_02462",7.16484777358823,6.43491030411487,1.36111719560535,4.72766806920911,2.27113055874472e-06,8.36303048289147e-06
"E745_02464",15.7634771414045,-2.67755710033907,0.640610943077129,-4.17969304033056,2.91902842193613e-05,9.44433224864288e-05
"E745_02469",672.822260962436,-4.55992895168955,0.150355768499664,-30.3275956565626,4.9615884195268e-202,6.01254305748111e-200
"E745_02470",570.739975015772,-4.24462400223417,0.144770215714148,-29.3197325243701,5.81251245525763e-189,5.7393178539692e-187
"E745_02471",25.6308231908254,-1.26241161257297,0.42404497681874,-2.97707007884825,0.0029101748156487,0.0068659522641765
"E745_02472",454.712335632346,-1.42971771079597,0.108392758563876,-13.1901589159523,9.99742742770069e-40,1.44071035255406e-38
"E745_02473",723.309952147321,2.48162345939017,0.106037397345555,23.4032852702244,3.95677879853439e-121,1.57444362341682e-119
"E745_02474",22.4150556679658,-1.30434785155633,0.455737584962713,-2.86205898875566,0.00420898562182914,0.00964845715201762
"E745_02475",122.515849280773,-1.32663199840109,0.199431300743229,-6.6520751429544,2.8898908158363e-11,1.59843338485884e-10
"E745_02476",110.008793520865,-1.04433561357687,0.225423719100867,-4.63276720720582,3.6081018368962e-06,1.28943692991491e-05
"E745_02477",118.981712808207,-1.85830215863253,0.207765680775938,-8.94422096898952,3.74582452314366e-19,3.14036735179276e-18
"E745_02478",96.5858130397559,-2.3988312284975,0.245444784176672,-9.77340478651528,1.46446059568735e-22,1.40947723758212e-21
"E745_02480",34.5088963961173,-2.02348288597955,0.390082443681995,-5.18732108751131,2.13340718833445e-07,8.77725858657354e-07
"E745_02483",184.181374745857,-0.995864484010679,0.158391741332798,-6.28735106787076,3.22928557445944e-10,1.68149909013845e-09
"E745_02514",966.28389129184,-1.14051212503247,0.0881454909096435,-12.9389729782275,2.71231079242695e-38,3.74664278373587e-37
"E745_02515",75.6856479089703,-0.890350047442613,0.253136087785936,-3.51727821674931,0.000435996531721842,0.00118006777012226
"E745_02516",66.2682144127665,-1.51836344082302,0.279597267695569,-5.43053747748436,5.61845783575341e-08,2.44751774348343e-07
"E745_02522",26.1784925868988,-1.35250478125916,0.462457825708914,-2.92460134972495,0.00344897747853348,0.00798888856668253
"E745_02523",53.5533728293559,-1.43409564581064,0.31071737775642,-4.6154343093577,3.92274108107142e-06,1.39115350467664e-05
"E745_02524",226.985097591676,-0.826814889568072,0.159813277050652,-5.17363078229112,2.29588290248053e-07,9.41665202771246e-07
"E745_02525",15.8137839974725,-2.97060544135792,0.655749105784589,-4.53009453639079,5.89572995031086e-06,2.06273176476755e-05
"E745_02526",1477.50349784568,-1.81206620610191,0.0784127972603481,-23.1093172213388,3.73175522313582e-118,1.42126563212573e-116
"E745_02531",4860.15265870322,1.97827129732921,0.0635859275095976,31.1117785775888,1.66903946059201e-212,2.47203288996571e-210
"E745_02534",166.003304713927,0.36892611418822,0.161830328690909,2.2797093546838,0.0226249321220459,0.0451482552674957
"E745_02536",192.643860050052,0.80418426511768,0.162301521181349,4.95487817528905,7.23756209245802e-07,2.83755007919016e-06
"E745_02537",589.063588984327,-0.38085565733988,0.103959453914116,-3.66350190387222,0.000248790366224897,0.000698920038309351
"E745_02538",170.922306957459,-0.551710760786461,0.160230674254467,-3.44322810444068,0.00057481426464965,0.00153245482955597
"E745_02540",97.0416323611531,-0.94576939296028,0.221710678012612,-4.26578188041298,1.99203327206172e-05,6.5645991388338e-05
"E745_02543",281.252804687513,1.07323588736533,0.14477181298333,7.41329313523836,1.23201153318554e-13,7.85775776907332e-13
"E745_02544",512.687075181128,0.997736929140932,0.11379530988092,8.76782118863247,1.82156814760208e-18,1.47607923450065e-17
"E745_02549",145.734687975605,1.4891846364242,0.187971466567721,7.92239728516287,2.32974525781312e-15,1.61327294995579e-14
"E745_02550",38.8447831486976,1.35238327253332,0.355727671415827,3.80173762460119,0.000143684842326785,0.000417735866568384
"E745_02551",219.357772793039,-0.419769725114688,0.143235633028863,-2.93062359022145,0.00338282400855386,0.00786278012799005
"E745_02552",345.886871080519,-0.846512580360235,0.121365950914095,-6.97487700614986,3.06138523703459e-12,1.82996704976103e-11
"E745_02553",95.426625359484,-0.762369197967704,0.2397860540471,-3.17937254940587,0.00147594259859283,0.00366374578011963
"E745_02556",41.9294444034476,-2.19982988896241,0.354130689686334,-6.21191541154165,5.23426034124125e-10,2.69392626829135e-09
"E745_02560",762.696306938881,0.572527068853284,0.0882308521020587,6.4889667867089,8.64270148735273e-11,4.62679561551855e-10
"E745_02562",83.5593563617098,-1.05427307916782,0.23131419056485,-4.55775357574634,5.17036489100663e-06,1.81370957887154e-05
"E745_02564",131.427397293641,-0.471156465096007,0.19264639119612,-2.44570615712367,0.0144568771294758,0.0300211819992042
"E745_02569",144.970934071873,0.89474796309817,0.199215220967304,4.49136345482869,7.07686651951515e-06,2.45025014818537e-05
"E745_02571",65.1856011191759,-1.2906747991941,0.298785353849263,-4.31973917920103,1.5621371857597e-05,5.18637327177503e-05
"E745_02572",106.133166128812,-1.09570023782832,0.22835593049809,-4.79821231460194,1.600880349683e-06,6.01119297500686e-06
"E745_02573",44.742239014663,-1.21318585344089,0.333465699924922,-3.63811286652279,0.000274643070603973,0.000761121025187311
"E745_02574",130.008322438896,-1.63760191992137,0.192443528060856,-8.50951931936893,1.74655891928928e-17,1.34188071435885e-16
"E745_02575",40.6600478750032,-0.970586451156036,0.348222709623542,-2.78725776445,0.00531561786091183,0.0120096925569415
"E745_02576",542.840687746517,-0.482306270160071,0.104348657604259,-4.62206492381733,3.79939057811366e-06,1.3505567041668e-05
"E745_02581",172.268127843011,-0.438230314712289,0.164737383253127,-2.66017528054896,0.00780999954148595,0.0171936075785314
"E745_02583",26.86917258987,1.56920250053789,0.414957016474162,3.78160252324736,0.000155822023105657,0.000450077479522948
"E745_02586",42.324462725569,1.06705542780287,0.331449824461039,3.21935734779156,0.00128478267684813,0.00322223011898128
"E745_02587",14.1040001439575,-4.22216638104747,0.890076577104663,-4.74359902243669,2.09954239810951e-06,7.79547110967729e-06
"E745_02589",11.1094213733814,-2.36827335777296,0.765170494582692,-3.0950923677011,0.00196751614199462,0.00480347805362423
"E745_02590",9.29832193811693,-2.46773012255005,0.80028882310356,-3.08354940280194,0.00204547145436628,0.00498011588798219
"E745_02591",14.8575767475618,-3.44270718944225,0.70964826534186,-4.85128669733842,1.22663082780934e-06,4.68745931031391e-06
"E745_02592",314.434343192816,-1.14500597273646,0.125591044737307,-9.11693962839005,7.72756094524495e-20,6.71064413030067e-19
"E745_02593",39.7472771116597,2.04570421864357,0.381860351337477,5.35720509206685,8.45191631508748e-08,3.60524942336372e-07
"E745_02596",22.8003442431151,-2.59676006733732,0.514694518748579,-5.04524523332994,4.52940049877123e-07,1.82132454445311e-06
"E745_02597",31.5152652896026,-2.73722764766665,0.439493921025035,-6.22813540010426,4.72019056873737e-10,2.43404797993304e-09
"E745_02601",29.7787698327268,2.42006310791977,0.424989665908072,5.69440459863615,1.23803186392817e-08,5.68088287303358e-08
"E745_02605",11.5391063227506,-2.1233184555989,0.739646849884663,-2.87071925734559,0.00409539068768059,0.00940423046800727
"E745_02606",9.11117220017423,-3.2087375156913,0.880260109271823,-3.6452151834367,0.000267168158810788,0.000742721909686715
"E745_02608",67.1379336198158,-1.82217183002536,0.285680816951328,-6.37834856911589,1.79007721988354e-10,9.48776514554578e-10
"E745_02610",70.1195160337591,-1.20925451442435,0.273705882076201,-4.41808011304517,9.95815122111946e-06,3.39494004546093e-05
"E745_02612",47.6343321750972,1.42968860209579,0.303168750694664,4.7158178368314,2.40741756758882e-06,8.82830156147428e-06
"E745_02616",19.6109890556071,1.41856915506806,0.529735557749795,2.67788169835878,0.00740893813766146,0.0164055058762504
"E745_02623",4.10390325005634,-3.3646870516765,1.422184833267,-2.36585777950341,0.0179883530870191,0.0367204818759517
"E745_02625",64.8345917380308,1.2362896674647,0.261198919441333,4.73313469331705,2.21078674296323e-06,8.17469827564489e-06
"E745_02626",16.0847141039412,1.30087602226892,0.518297006483869,2.50990456436179,0.0120763794332226,0.0255040709087179
"E745_02641",2.748037915552,-4.79511339396202,1.61883652349747,-2.96207388723986,0.00305574445296914,0.00717131576726736
"E745_02644",67.9983631706102,-0.711545100854238,0.268504711040142,-2.65002836671964,0.00804850128836803,0.0176748800945545
"E745_02646",4.85977820889193,-2.54810022563646,1.08859672003222,-2.34072010207879,0.019246590062842,0.0389312663941857
"E745_02652",20.7907726567221,-2.1092616121248,0.532927485872283,-3.95787732485295,7.56187750151692e-05,0.000229090516125501
"E745_02670",21.6608728206721,1.28489970038339,0.461751474584876,2.7826650722416,0.0053914430997196,0.0121501160641187
"E745_02671",17.4425176739559,1.92842035538501,0.52801143321887,3.65223219434653,0.000259970655237282,0.000725740070013187
"E745_02672",37.0621311332935,1.26136961358374,0.39626198689161,3.18317087005562,0.0014567162127513,0.00361938995637928
"E745_02675",836.509594942696,-3.13954532607176,0.10534363385187,-29.8028956404375,3.58328235998472e-195,3.98042948821636e-193
"E745_02676",1332.20485116375,-3.67920419732289,0.0986555417950928,-37.2934366420549,2.09663474651346e-304,6.21069803800542e-302
"E745_02680",26.6112706614893,2.75444867623736,0.47537547672104,5.79425908807183,6.86234512097725e-09,3.26696644509381e-08
"E745_02692",1521.64551741665,-1.1412908012591,0.069479537929905,-16.4262865767832,1.24025074894901e-60,2.64520679735845e-59
"E745_02693",1548.6092289709,-1.19515605062525,0.0761436363427331,-15.6960726861755,1.60899657629671e-55,3.13108384847229e-54
"E745_02698",82.3539869872558,1.06801643608181,0.2290972552678,4.66184736623478,3.13383578914354e-06,1.13211565790052e-05
"E745_02699",239.944072468361,-2.09718008487787,0.157774985542124,-13.2922216894638,2.5683732018407e-40,3.76224338247654e-39
"E745_02702",27.8235921703721,-1.34315855999922,0.40060969966827,-3.35278591884179,0.000800025612917404,0.00207484301504716
"E745_02703",141.620529207728,-0.934636150055548,0.185512696203483,-5.0381249864989,4.70114431022029e-07,1.88753776069989e-06
"E745_02707",168.187934046054,-0.859853023594493,0.213305926870441,-4.03107891191769,5.55213972239692e-05,0.000171518012745193
"E745_02708",140.04258618153,-1.28456028350538,0.183729724593327,-6.99157573086589,2.71815833211275e-12,1.63211939491275e-11
"E745_02709",101.885757684201,-1.9347220142861,0.241706575726909,-8.00442440784911,1.20026758952081e-15,8.42082472016444e-15
"E745_02710",477.280927078424,0.939410400904399,0.109615404415042,8.57005824972796,1.03432708478509e-17,8.06291230420193e-17
"E745_02726",116.092486537742,-0.788812282383843,0.207002209393977,-3.81064668195177,0.000138603743134038,0.000404286191679808
